PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,Cluster_P3,Pokemon,Tipo
0.03966379884931941,0.013927371119563457,-0.02647272390486474,0.033201519164153044,-0.048173602313430854,-0.13026427738333524,0.04681742897524147,-0.013405828939558752,0.028740510317075006,-0.01679133917554659,-0.009241930333299127,-0.006633314501499311,0.046650058329195755,-0.01923367528655312,0.021828578369650912,-0.03135133047171955,-0.033236759642222335,-0.017657041608593677,-0.021412694467918117,0.0486274852860855,-0.06722492097467245,-0.11247233307803345,0.06061501821022463,-0.010409870043619,-0.012848403332032595,-0.006529391796273183,-6.869788166285651e-06,-4.649609609253309e-06,-0.001346771845792909,0.023263053675520163,0.019936024983925417,-0.07025858458204282,-0.0014724923028428959,0.05121148851061101,0.022781814995167994,0.00435494310688414,-0.033019350375656585,-0.0704002220824788,0.013870942544239179,0.0024038231202875193,-0.008458675156544044,0.026030304829035275,-0.02109392463862177,0.0125587203150433,0.008585492812407173,0.0009849804348351832,0.01208516916835402,-0.0023757740989889665,0.006457508772465094,0.012525529256582046,0.011006851397321583,-0.0006272375185090926,0.008917737881307675,-0.012541691324317893,0.004281649551960167,0.03084822397922036,0.009799794446489065,-0.024517230236583393,-0.008897700265736814,0.03233529907032924,-0.008389850661301691,-0.011470048496924536,0.004420193622441866,0.03894079621818584,0.015934051400687894,-0.02823879601037718,0.008592692197539593,-0.015510164041733993,0.021623425108671313,0.016293254702518693,-0.01580820336424898,0.016266824138951336,0.02805688908931028,0.018922058156252086,0.0007270934078114453,0.002432628192640058,0.017065383261250937,-0.017380108899445534,0.00562445097614027,0.020622602273888582,-0.0193945432186235,0.017437140884182002,0.013406813667717772,0.009638242653014713,0.028400915490504275,0.0214567809209985,0.014150264978418852,0.00949854469194032,-0.013813425163887436,0.0002624706130921856,-0.044051970718464575,-0.045021262498274754,0.001191364052371146,-0.0007267736429694346,0.007688817608682351,0.017442643479147348,-0.02797424759466782,0.018531225585950658,0.010222367826172052,-0.0023969867868680757,-0.025008068709250323,-0.010906509249250542,0.02144542159820068,0.013307006308450893,-0.02906630320065902,0.0008080555607555255,-0.0013761818201751116,5,Abomasnow,Grass/Ice
0.03901989035025559,-0.07269149415976742,0.25182135715885406,-0.009023149658184125,0.00886699415190036,0.025769551049184523,-0.032942921455274804,-0.009753016825580746,-0.05987224149815911,-0.001594748781496583,-0.03085225578699137,0.0557690600844888,0.020780629267468324,-0.0033329805081013476,0.05313391398739026,-0.02292704102464464,-0.0076093009920174415,0.017140967200480157,-0.0202095205263478,0.007050447685593311,0.05980552864981648,-0.013943831845223135,-0.03887882878262059,-0.04937568778767546,0.012579289671734677,-0.008700165529219967,-5.234880740266144e-06,-2.9673087053329014e-06,-0.01653625606268023,-0.01061394118324984,0.0050171913418443825,-0.07017150553511439,-0.011149748531885363,-0.006370096081813074,-0.020920725313346676,0.010984077819826403,0.04671277555015188,6.312695629111248e-05,-0.009501712164999595,-0.0026773894474895255,-0.009811640096259157,-0.025172406583625108,0.004318903999053246,-0.019115572084773682,-0.018928478644793505,0.016257021491106166,0.006719901867370639,0.008693971017825108,0.02753510570742051,-0.02000040903806369,0.021049245650874186,-0.002626677154592894,-0.003941611881425106,-0.02390927808124104,-0.010060667806949558,-0.01669627825393466,-0.003945452635419858,-0.020549578830289152,0.028420589101502,-0.02775273925707106,0.02376093024625092,-0.0005144343743937712,0.016504785448730082,-0.02470848647690804,-0.03323499425039269,0.003888053863386566,-0.02251624216362595,-0.011179136824609769,-0.0056752461974009655,-0.001091045672511267,-0.0035364748564148335,0.01359264418990638,0.005849908619473753,0.02203021185944571,-0.0009881614613989626,0.006139429221799974,0.010680680542349058,-0.017822216621785757,-0.0014654802344235827,0.010348548771751988,-0.024409930861728043,-0.00637296620671257,-0.009365997516096581,0.000788132896593539,-0.010468867770036949,-0.0037404543389783543,-0.017189035752734325,-0.01608098235942777,0.0025535570029069634,-0.015840481342831926,-0.006681114975904501,0.00937135476713024,0.007253482276108433,0.006070940003568478,-0.016885632550698183,0.007818082224144136,-0.0054989934456228205,-0.003687878008397858,0.008437144812753466,-0.0030502255988384998,-0.014703851363932886,-0.007487657147348176,-0.00907331049332313,0.005132502717437995,-0.01631407686487896,-0.0011792264534727448,0.000665768991367475,2,Abra,Psychic
0.02443728592654544,0.0990433187748531,0.09355684814700971,-0.0005549911907321933,-0.017044481310274792,0.07849133086073166,0.05357274228035518,0.02369860795480987,0.026620380744154102,0.05970326425128052,-0.02473500015329253,-0.05106761489351815,-0.018677697413870098,0.01799955662808442,-0.05749744963081442,0.04376867139978457,-0.04207376696223177,0.05451693218430584,0.014563611558517,-0.04145548002467054,0.008762530242818574,-0.04411641631095422,-0.009971016677805089,0.01754004556553582,-0.02170349491047596,0.009676976789856987,-1.954236270324021e-05,1.5281249039149798e-05,0.0030726647469910624,0.03532342042219091,0.004233478058287714,0.02501672578732375,-0.005588874483533677,0.026805072832593375,0.0066572331700938655,-0.009460590056324505,-0.02835518708374715,-0.008986330380080662,-0.023401642968010297,0.043278141747794326,0.0255970112470595,-0.038677118028552476,0.010516201958417662,-0.03990475997212216,-0.011414274166629618,0.04638214939224785,-0.025338663732343763,0.03353623307040036,-0.05569620541471137,-0.008347977526516418,-0.01579702501692999,0.012738964213800068,0.018272438148439415,-0.03645470866620906,-0.033180807409404094,0.040672481434626845,0.022157378286917814,0.014352429244986961,0.019175211599542188,0.005346671650019465,-0.00030232813444342176,-0.027677820004253832,-0.015384195817613498,0.00434759021418986,-0.021266050747988857,0.009758685083226195,-0.009784757342753338,-0.005853404598348724,-0.005974848184533685,0.013921845528419075,-0.019607720384025907,0.02731162668822469,-0.007994106196688234,-0.005703701639663269,0.0016159430555167328,-0.005610878849581682,-0.004430749767066002,-0.0020961796099730175,0.005593049497760918,-0.008569247000493383,0.011234825025548774,0.025906520136181048,0.014590413005725547,-0.0013975397077744436,-0.004731645695772757,0.012850370769046524,0.02997762802066737,0.008637996998202018,-0.022786956890658933,0.023356991090571586,-0.006893063593514965,-0.014213309284082237,0.004404369479679918,-0.008939196907648606,-0.00277090720406624,-0.0035629159862561725,-0.006398906827459707,-0.006276788310354045,0.01429150038211852,0.0052891750878350085,-0.0144863930692925,-0.01603388594273195,-0.005240646195619084,0.02136967481309871,0.008567489500982815,0.010945573687090279,-0.00024934160902749823,14,Absol,Dark
0.020887873363583002,-0.07917068975587596,-0.006693096989628088,0.05084536657700683,0.01673890598874554,0.03531372313133989,-0.0038863167405010384,-0.02250599856799899,-0.04640627687403048,0.045672605415083514,0.05196476435469011,-0.05133190977894016,0.07264597277741067,-0.01706674429202106,0.007289030185912619,0.035313160151781126,-0.01393427779564731,0.026684973609238848,-0.050565919292433065,-0.028825153630815975,-0.04968048459543657,0.009881343902882476,-0.09253007217761307,-0.010407056426175511,0.03493090814756636,-0.03777544627574185,-2.5624932052640213e-06,-8.10035161898461e-06,-0.009035953633864224,0.07944468926067992,0.005241957032173237,-0.0030124075587705658,-0.05803189506058437,0.001169097481136579,-0.04738834713966969,0.07006419756063466,-0.0475112686033028,0.005377189530840749,-0.034054971465114915,0.020874990607236413,0.029187846248397036,-0.01458516827702704,0.017479214795871414,-0.03554296150467423,0.006170161825391375,0.058892801935027723,0.00218521473970038,-0.0009315506614429183,0.07275270883997736,0.015183601259171993,-0.02615932937348113,0.04566032266520025,-0.004226964222352853,-0.02198831863044152,-0.061214072862932005,0.02273663131836866,0.04944110881393547,-0.004388970172325601,0.0010541736887313918,-0.034438016934184676,0.03906530919870587,0.012599158433784391,0.06133496724865206,-0.02771140931273937,0.00010458262454780607,0.029658412881347733,-0.015117574079096927,0.009654841776178426,0.04785224072728129,0.007333014659551665,0.01595620138235086,0.013812970612952018,0.011898443280189666,0.02310785909260429,0.0008202987436805455,0.04901086346037156,-0.005827588372552446,0.007978998348393636,-0.035810976299804,0.023936180417530727,0.04183860832737567,0.024208419809070163,-0.011307970431682083,-0.01844041013790442,0.0013450778817059644,-0.018718396754503618,0.00490414981188207,-0.022220158310090263,-0.01193806205264608,0.025538704666075714,0.0014138843975694826,-0.0020410017037184604,-0.003351778829238167,0.030487704483895785,-0.04215615470768285,-0.00866360879908176,0.01498846267468539,0.04162965826538449,-0.001186495696348448,-0.0068701331589320815,-0.005227956113707784,0.024824753884953817,0.027175223696437628,-0.001675799641328321,-0.028322117238069263,-0.019109321785387195,0.010575496174890895,7,Accelgor,Bug
0.02275734717595076,-0.09382510035378858,-0.06328573349510537,-0.04253304742193458,-0.0005642610940201333,0.04626838858157579,0.01698900681817794,-0.09249084471250126,-0.061518001091297514,0.058505378375747395,-0.05472307184794034,-0.057343085738865165,-0.06219969682833532,-0.0230609360264587,0.0160677938925334,0.10070238946348993,0.013858247322925154,0.062441041787781676,0.03665857576175971,-0.023993774083049143,-0.0013683384379866975,-0.02061962336820276,0.022696571129912625,-0.05072289553673517,-0.031556324227079345,-0.014526606549009169,-1.2346829041730099e-05,-1.2628539098512511e-05,0.07841156482756971,-0.017440810552893985,0.02047374421409109,0.07536353175520755,-0.03197962465328087,0.07801047551027013,0.02898533456768136,0.023467068820625287,0.0006642418954181999,0.04011204080495538,-0.05615432485257177,0.028554796705584827,-0.01680045841740384,-0.041064955099586735,0.0017670192421656195,0.021488363323466125,0.020395821954626164,-0.01745357706889498,-0.01850953040058873,-0.03915407545642238,0.06170126686116946,-0.030846282205984742,-0.002321012633865124,0.07742474655055286,-0.022395771647581015,0.0010716141176837833,0.0877342949649669,0.027635797548576112,-0.05319654198811102,-0.06931773078492033,-0.021068045225781366,0.043222511906855964,0.06396861205736674,-0.04512130107613143,-0.04210831100226339,0.029241674649043425,-0.0038141567643325833,-0.029809528172426915,-0.013039158598786061,0.03265576567733666,0.022890704527035288,0.022334197082623335,-0.018388823930232532,-0.026965755350361956,0.004303705806754274,-0.02473553843850083,-0.029149683508381905,0.03566372282360031,-0.004873874709501033,0.017796117980245302,-0.015218042940822633,-0.03314236139150336,0.018566402166933976,0.011817015602781597,0.019166581036555094,-0.04296690041282827,0.010056618688199716,0.02081429725472421,-0.014183890901079911,-0.014575585306051266,-0.011042973500808365,-0.02299073210046063,0.008128678040271049,0.007199961872647586,-0.03525005356881021,-0.00665776655549947,0.009867894421282735,-0.025910420463563722,0.010824392463300794,-0.018953084602879165,-0.008224775121614274,0.02245505915358291,0.014038306113696433,-0.0011381554532803456,-0.007252980959564997,0.020223076878301362,0.006434362325376665,0.007246422207749648,-0.011417826229576999,17,Aegislash,Ghost/Steel
0.010946947249796469,0.14052561772577674,-0.07171071011248699,-0.06388968988310281,0.0604061282801851,0.06834147992159945,0.08128598087482662,-0.0029462810007182465,0.07160701956393889,-0.003899911544657267,0.08494902508158214,-0.02162042067738492,-0.025733831926664234,-0.011404528443205216,0.05687397682586199,-0.08150583664660449,-0.03971740553121642,0.03298295186296931,0.0661282781666498,0.027363850073464247,0.005373501536531529,0.013333587737485718,-0.014482723355130744,0.009007255211681754,-0.018421990810676594,-0.0165965128143531,-1.888075890864827e-06,-1.6110133481455588e-05,-0.026382208779903833,-0.004562929106111311,-0.0017023392922347214,0.01394205059988582,-0.028559496679699144,0.03593195940412492,0.05699788195851857,-0.01666555842812034,0.027031487905900386,0.05449921877599614,-0.01373518056883266,0.028279613590871035,-0.0033034980189315635,0.011275724848611371,-0.009486160941416048,0.023201626596767923,0.0003195925087104035,0.02606882376711035,-0.013229617653394674,0.0035408084950483095,0.013402323729950308,0.009990341735890314,-0.025469292891806716,-0.0016181298695226935,0.016683121300194944,0.016839075631788533,0.005567523320594026,-0.011795874688385737,0.023079084032460298,0.005214673291608306,0.014323708420610813,-0.007577404142186552,-0.008633941069402027,-0.00390866156456126,0.013989603703881684,-0.007859799800295377,0.004226661789816608,-0.027307217012679567,-0.00674553200306524,-0.013865461479649814,-0.02999147078163621,0.03148245460489116,-0.007655441087631016,0.016003869405433746,0.0002653395195923819,0.007705241160467825,0.00020561036553735148,0.011247027825160601,-0.008260112023365592,-0.03844843193518929,0.0015293543641493178,-0.00625004219608179,0.004772682578327065,0.008099312915808747,-0.01993539709020359,0.012643368587148781,-0.010261411430157628,0.03425388166162492,-0.00765118451514461,-0.00638868607447044,0.0014204788264262091,0.0038536403554785986,0.017790422712796617,0.01714005573292689,-0.009469750058136168,-0.0022431644109981615,0.011364137377929394,0.012801450081931714,0.0053062560892879265,-0.015415614365137829,-0.013444629523611732,-0.032205677951092075,0.0020432376011401327,-0.024243656191645774,0.007390934221568988,0.0008720848631973706,0.00832003848561595,-0.014138993122863095,0.016688349026099274,8,Aerodactyl,Flying/Rock
0.006969314481212054,0.20975889046069807,0.014875526058916027,-0.01576151404415879,-0.039977481841515373,-0.047333474204602266,0.011845324332708695,-0.05415085467140803,-0.029821087103370714,-0.035102894624293106,0.02068188966239939,-0.014708561950963895,-0.0466468178420954,-0.0017159083907179113,0.07359228355661297,-0.010321979876998759,0.0019086205431171816,0.0049023023274144305,0.02858239444678745,-0.0007036366613685265,0.05622752943026485,-0.005934529552814894,0.030676093352521767,0.006718363469722088,-0.017734066821050446,0.018228898390808528,-6.454766010799562e-06,9.586642960910763e-06,0.0341374447283583,0.015855284309088793,0.008918247207355512,0.0378340783251342,-0.007738415495976071,0.030066272743937868,-0.03433596566994829,0.0054932579466584345,0.00969382221053729,-0.008172664147943914,-0.0028343462929104665,-0.013778998924903944,-0.02632666570052144,-0.02399653831028242,-0.07084190672876496,-0.009207875254488174,0.013172935593933047,0.014133399654559774,-0.017327349441455163,-0.04018851412176821,-0.005443380245960738,-0.03931483018107275,-0.019741146933946328,0.019306061300156514,-0.0038428319298384785,-0.03362237375316578,0.02736314737783339,-0.040753789433090576,-0.018379604115715816,-0.014643423901243818,-0.007907780543081885,0.023740046035944803,0.02688896919653405,0.00876390826216966,0.0229448779451711,-0.0028520605687668028,0.027689591468660568,0.015371383459130796,0.0376910751490729,0.009927654985333021,0.0007637388097674638,-0.024757537634954335,0.0005789521514334062,0.024324031607169026,-0.0131491674248292,0.04174747897484546,0.0032831654878442036,0.0004990131066625404,0.0017281597665438876,0.022820464654469685,0.015373285485602116,0.011947088118425108,0.01662521519478765,0.0033463160374974633,-0.021978232498787997,0.006453756008848083,-0.0055779252874374454,0.005710660695631824,-0.03209497175341229,0.007991105405000426,0.0055044926152227535,0.01928196806154521,0.02149208736451071,0.027002330152233217,-0.006422434405500844,0.014192257035164324,-0.0008581549669987345,0.020098399642572016,0.023331619052355406,0.002351832659769511,-0.005074121529178227,0.008025160274156673,-0.0018176885518231798,0.005331014196468397,0.014838122860335399,-0.005115797184016305,-0.0005296579670061869,0.001037787139557852,-0.0028410707729502435,16,Aggron,Rock/Steel
0.033688177069798875,0.06898951834486729,0.07012634464676601,0.055813223633965556,-0.12419991594810091,0.09969640201261784,-0.009011713306127917,0.04927982853221809,-0.02372521939525945,-0.008061250267574552,-0.03977693680522904,-0.02051606584795676,0.014666085104039845,0.007155888970555674,-0.03160872273444308,-0.010043898393612746,0.011579785024497698,-0.003977602033700869,0.008829048687850533,-0.017543777740845402,0.032898123480567504,-0.019501325221718543,-0.004209680570152585,-0.014545266002096888,-0.019806226677066132,0.012407607051481155,-4.711487120930081e-06,-1.6891537862757867e-05,0.030927496307259578,0.01738488935471033,0.024104823714892507,-0.018193416112703694,-2.4892517986207104e-05,-0.04176585309155937,-0.018711127153435907,0.053170876597777965,0.015301333782548202,0.024018045691611506,0.01276159806583344,-0.006397504646602111,-0.01734961546648426,0.03303743642806505,-0.03468345601393065,-0.02467739015454891,-0.025950973488936605,0.046718955237469696,0.013362405238560499,0.01229124671251618,0.000362190668884435,-0.018562714605937874,0.008137803158599199,0.00907644033027764,0.0047022348320965406,0.026579809396118686,-0.01914271008466523,-0.007032178057711025,-0.004564023896407548,-0.019437813886778874,-0.0010327599804714727,0.010482574325212284,-0.002026798931485258,-0.010631330064380221,-0.0114692060669118,0.02391072043657608,-0.011383673664834788,-0.03656607301046957,0.013934923502120883,0.023832983553903436,-0.01158010003783078,0.0024384658490585243,-0.024695486296829314,0.00854712395280939,-0.007495055243815093,0.05048997484687066,-0.01629713385136228,-0.009457575183849919,0.02289706145922408,0.043230994631251525,-0.02387167555491111,-0.011998827672961601,-0.00647792351413903,-0.013801536093077212,0.002596219401362468,0.008326830260481565,-0.020786600652238963,-0.014074607885268724,-0.03184581087588899,0.008694261818568678,-0.005510110775515286,0.01739737221258542,-4.660657654290975e-05,0.0031756544292144283,-0.007633661658077935,-0.0007866837463930513,0.014993050396438017,-0.006049506914095972,-0.02551108409102495,0.018083917067768178,-0.017222037432264328,-0.02008293620383817,0.009442095262171516,-0.0315990653317841,0.007027973900526563,-0.013520454713478257,-0.004595394217083194,0.010850896480764174,0.01715426846968641,14,Aipom,Normal
0.028418998776301784,-0.043388978846646914,0.2695928891539756,-0.011000410821444881,0.01683624513458406,0.022687983065838857,-0.0092595508169782,0.0017849572167498635,-0.046548641651340934,0.006783550100241147,-0.02846677835805844,0.047674107458767594,0.0320254107470908,-0.009510428942695052,0.04524509804579024,-0.021997537709470074,-0.010036174971373128,0.015697261845069983,-0.015906576213106958,0.01069193212496332,0.050415644431240095,-0.007992251716550094,-0.028431021891757984,-0.053398931741455304,0.01551447224655421,-0.013594591488500507,-1.1614234035204886e-05,7.53146850097508e-07,-0.02204846255258566,0.0028169854344907534,0.0004915363442568382,-0.07499988969835923,-0.031667870080443195,0.011760375959986228,-0.022288148061408906,-0.00773937544001574,0.045551082199332245,-0.011096865710914993,-0.010621844367669121,-0.009989704047839668,0.008116110830171665,-0.027553835797548304,0.009058713247190535,-0.0310456636351322,-0.0024925546456852532,0.00737966364256531,-0.009256537681809281,0.004553483798334037,0.031169015298157035,-0.012357699562434075,0.010302645557248401,0.006165701706300101,-0.008834369208648392,-0.02512847153372375,-0.0036793942226342846,-0.029019269470674378,-0.007204678366570736,-0.014586511041958355,0.029898593248263185,-0.007225945396158046,0.01588328756656602,-0.0005877788676566932,0.0119085315600358,-0.021151628936381447,-0.03413149183407384,-0.0033838762926890024,-0.025860856187523967,-0.007804003570385718,-0.003019368357862856,-0.0019973155751801014,0.005482953803893596,0.005449378664070555,0.008176058175766738,0.011687578853091053,-0.011501367078824475,0.005121256699105459,0.014241315589100897,-0.024594209245013366,0.001372418256766126,0.007139657040756259,-0.014604595300959027,0.004270703347160627,-0.02652821268664084,-0.005875474809349114,-0.007605110328928593,0.009772356587729769,-0.018163752358604093,-0.014829515702902807,0.0025053892085574883,-0.017377261813750173,-0.010954323392979628,0.008046110395085902,0.0037632258341765918,0.01774253679653862,-0.01698003513961053,0.0034993505857906916,-0.01664969805570102,-0.015677629430909536,0.005265146427231064,-0.002507007272258563,-0.014287175857320098,-0.004609204683249082,-0.006674404150901347,-0.0009718766741531783,-0.01739914543707779,-0.005527775432341319,0.00257737094369512,2,Alakazam,Psychic
0.059773224382852534,-0.09652283640953328,-0.024444825675321778,-0.052047482888385066,0.038195014311706715,-0.06095732410899923,-0.035206749423147624,0.11817974685035999,-0.07676661527820176,0.03390169152481754,-0.03490322484091841,0.04275195929993054,0.016075043772263924,-0.002848554670140325,-0.024108185691146772,0.009883199428831669,0.0013497128649265137,0.038390368863476285,0.008566155312813357,-0.0153655595323906,-0.03184079836205194,-0.0014461032107873136,-0.010959757388746173,-0.006327934023664487,0.013869605473566277,-0.011440286296836069,-1.8394064539565214e-05,7.776758922515048e-06,-0.04036678262492431,0.009827037543328112,-0.0066358854144913364,0.0687454555752373,0.01134087462652544,0.018188689919530248,0.014709383893967169,0.012380064904352355,0.0072269730732225194,0.03519717813664302,-0.012011008994529239,0.04216107070211433,-0.021783152237869564,-0.003934783773852691,0.008116577409283269,0.025428433777443128,-0.009600257809737407,0.023838579102789574,8.216176979007591e-05,0.004861138846739586,-0.03794022263240645,0.004645139259523811,0.021348354824802806,-0.01204248103376345,0.005911930823779788,-0.0061459772977943,0.019774176866177447,0.023723663242224836,0.037400124224999096,-0.002699286121131522,0.015181947920506032,0.0037064692210343805,0.006084798025368326,0.0677589098118721,-0.03204787457790234,0.0111446660703004,-0.0003878311524851955,-0.023512221089737793,-0.000472494542532091,0.00455623454496372,0.005649942319127984,0.0521627947468023,-0.017562515155190722,0.0251910992901727,-0.0004118519748003827,0.002736864908555456,0.010113581814154745,-0.0017331213245584704,0.003265553209200287,0.011574425075852754,-0.005612140436129173,-0.024776654387733122,-0.014029437657117231,0.0018276509655162422,-0.003136380765130514,0.02509978143836578,0.014781226879473098,-0.04384670013103014,-0.03662290282796738,0.0017477942419703092,-0.01056630110945886,0.011073715866765758,-0.020416234714133397,0.037810636325667966,-0.0032552508450562853,-0.016790687736065145,0.010347188167301546,-0.00012127635637158499,-0.008149683604227192,-0.0018436789051093354,-0.00553155112194998,-0.03942916889562747,-0.004838360060934192,0.006232440682580184,-0.005352508818716179,-0.016523505018876332,-0.044262710565624766,0.011458308329163627,0.0049611771291733974,1,Alomomola,Water
